season,week,franchise_id,player_id,contractInfo,salary,status,contractYear
2019,21,0009,14280,2019 UFA,0.6,INJURED_RESERVE,3
2019,21,0010,12186,Inaugural,8.79,ROSTER,2
2019,21,0010,13299,2019 EXT,6.74,ROSTER,5
2019,21,0010,12741,2018 ORFA,2.31,ROSTER,2
2019,21,0010,11675,2018 FRFA,11.11,ROSTER,2
2019,21,0010,13635,2018 1.08,3.63,ROSTER,3
2019,21,0010,13730,2018 4.08,0.99,ROSTER,2
2019,21,0010,11711,2018 UFA,0.66,ROSTER,1
2019,21,0010,11644,2019 B/R,5.0,ROSTER,3
2019,21,0010,10457,2019 ERFA,0.73,ROSTER,1
2019,21,0010,12701,2019 FRFA,3.3,ROSTER,4
2019,21,0010,12620,2019 FRFA,6.0,ROSTER,4
2019,21,0010,12788,2019 SRFA,5.2,ROSTER,3
2019,21,0010,13607,2018 1.09,3.41,ROSTER,2
2019,21,0010,13158,2017 UFA,0.61,ROSTER,2
2019,21,0010,12263,2019 R/F,0.6,ROSTER,2
2019,21,0010,14141,2019 3.03,1.2,ROSTER,4
2019,21,0010,14180,2019 4.08,0.83,ROSTER,3
2019,21,0010,11313,2019 UFA,3.3,ROSTER,3
2019,21,0010,10276,2019 UFA,12.0,ROSTER,1
2019,21,0010,12391,2019 UFA,9.6,ROSTER,1
2019,21,0010,14087,2019 2.05,1.7,ROSTER,4
2019,21,0010,14124,2019 UDFA,0.5,ROSTER,2
2019,21,0010,14063,2019 6.03,0.59,ROSTER,4
2019,21,0010,14222,2019 5.08,0.66,ROSTER,3
2019,21,0010,14218,2019 5.15,0.61,ROSTER,3
2019,21,0010,12217,2019 UFA,0.6,ROSTER,2
2019,21,0010,14600,2019 UFA,0.6,ROSTER,1
2019,21,0010,13745,2019 UFA,0.6,ROSTER,2
2019,21,0010,13322,2019 UFA,1.2,ROSTER,2
2019,21,0010,13748,2019 UFA,1.2,ROSTER,2
2019,21,0010,13364,2019 UFA,14.0,ROSTER,1
2019,21,0010,12782,2019 UFA,0.6,ROSTER,2
2019,21,0010,11769,2019 EXT,4.47,ROSTER,5
2019,21,0010,14247,2019 UFA,1.5,ROSTER,2
2019,21,0010,13702,2018 3.10,1.21,ROSTER,2
2019,21,0010,13461,2019 UFA,1.3,ROSTER,1
2019,21,0010,14676,2019 UFA,0.6,ROSTER,2
2019,21,0010,11830,2019 UFA,0.6,ROSTER,2
2019,21,0010,11709,2019 UFA,0.6,ROSTER,2
2019,21,0010,12274,2019 UFA,0.6,ROSTER,2
2019,21,0010,13933,2019 UFA,1.2,ROSTER,2
2019,21,0010,9596,2019 UFA,0.6,ROSTER,2
2019,21,0010,13779,2019 R/F,0.6,INJURED_RESERVE,2
2019,21,0010,13274,2019 SRFA,3.5,INJURED_RESERVE,3
2019,21,0010,12702,2019 UFA,7.1,INJURED_RESERVE,2
2019,21,0010,13231,2017 UFA,1.09,INJURED_RESERVE,1
2019,21,0010,10806,2019 UFA,0.6,INJURED_RESERVE,2
2019,21,0010,10778,2019 UFA,0.6,INJURED_RESERVE,2
2019,21,0010,10810,2019 UFA,0.6,INJURED_RESERVE,2
2019,21,0011,13317,2017 UDFA,0.61,ROSTER,1
2019,21,0011,12652,2019 EXT,26.5,ROSTER,4
2019,21,0011,13146,2017 3.10,1.21,ROSTER,2
2019,21,0011,13153,2017 1.04,5.45,ROSTER,2
2019,21,0011,12860,2018 UFA,0.66,ROSTER,1
2019,21,0011,9662,2017 UFA,1.94,ROSTER,1
2019,21,0011,11227,2017 EXT,2.24,ROSTER,2
2019,21,0011,13633,2018 1.13,2.64,ROSTER,3
2019,21,0011,13307,2018 UFA,1.21,ROSTER,1
2019,21,0011,12785,2019 R/F,0.6,ROSTER,2
2019,21,0011,12287,2019 FRFA,3.3,ROSTER,3
2019,21,0011,10312,2019 SRFA,2.6,ROSTER,2
2019,21,0011,12779,2019 UFA,1.3,ROSTER,3
2019,21,0011,12175,2019 EXT,11.77,ROSTER,3
2019,21,0011,13617,2018 1.14,2.53,ROSTER,3
2019,21,0011,14223,2019 3.15,0.96,ROSTER,4
2019,21,0011,14079,2019 1.06,3.76,ROSTER,4
2019,21,0011,12797,2019 UFA,1.3,ROSTER,2
2019,21,0011,12326,2019 UFA,0.6,ROSTER,2
2019,21,0011,13732,2019 UFA,0.6,ROSTER,1
2019,21,0011,11192,2019 EXT,15.49,ROSTER,3
2019,21,0011,13706,2018 5.12,0.77,ROSTER,2
2019,21,0011,8062,2019 UFA,1.3,ROSTER,1
2019,21,0011,12181,2019 UFA,0.6,ROSTER,2
2019,21,0011,13155,2017 1.10,3.27,ROSTER,2
2019,21,0011,13303,2019 UFA,0.6,ROSTER,2
2019,21,0011,12275,2019 UFA,0.6,ROSTER,1
2019,21,0011,13192,2018 EXT,7.12,ROSTER,4
2019,21,0011,13810,2019 UFA,0.6,ROSTER,2
2019,21,0011,11193,2019 UFA,0.6,ROSTER,2
2019,21,0011,12857,2019 UFA,0.6,ROSTER,2
2019,21,0011,14179,2019 UFA,0.6,ROSTER,2
2019,21,0011,14230,2019 UFA,0.6,ROSTER,2
2019,21,0011,13612,2018 1.10,3.19,ROSTER,3
2019,21,0011,11725,2019 UFA,0.6,ROSTER,2
2019,21,0011,13615,2019 UFA,0.6,ROSTER,2
2019,21,0011,14156,2019 UFA,0.6,ROSTER,2
2019,21,0011,14238,2019 UFA,0.6,ROSTER,2
2019,21,0011,14702,2019 UFA,0.6,ROSTER,2
2019,21,0011,14195,2019 5.02,0.72,INJURED_RESERVE,3
2019,21,0011,12205,2019 UFA,1.2,INJURED_RESERVE,2
2019,21,0011,10273,2018 B/R,9.35,INJURED_RESERVE,2
2019,21,0011,14138,2019 1.05,4.15,INJURED_RESERVE,4
2019,21,0011,13623,2019 UFA,0.6,INJURED_RESERVE,2
2019,21,0011,14146,2019 6.14,0.56,INJURED_RESERVE,3
2019,21,0011,14221,2019 6.08,0.57,INJURED_RESERVE,3
2019,21,0011,13621,2019 UFA,0.6,INJURED_RESERVE,2
2019,21,0011,13608,2018 1.05,4.62,INJURED_RESERVE,3
2019,21,0011,11681,2019 UFA,0.6,INJURED_RESERVE,2
2019,21,0012,13378,2017 UDFA,0.61,ROSTER,1
2019,21,0012,13319,2017 4.01,0.97,ROSTER,2
2019,21,0012,13139,2017 3.06,1.33,ROSTER,2
2019,21,0012,11232,Inaugural,26.62,ROSTER,1
2019,21,0012,13223,2017 UDFA,0.61,ROSTER,1
2019,21,0012,13236,2017 3.12,1.21,ROSTER,1
2019,21,0012,12187,2018 B/R,5.5,ROSTER,3
2019,21,0012,13604,2018 1.01,7.48,ROSTER,3
2019,21,0012,13593,2018 2.01,2.2,ROSTER,3
2019,21,0012,13714,2018 2.02,2.09,ROSTER,3
2019,21,0012,13672,2018 2.12,1.65,ROSTER,3
2019,21,0012,13631,2018 2.13,1.65,ROSTER,3
2019,21,0012,13733,2018 2.14,1.54,ROSTER,3
2019,21,0012,13634,2018 2.16,1.54,ROSTER,3
2019,21,0012,13743,2018 4.11,0.88,ROSTER,3
2019,21,0012,13744,2018 5.11,0.77,ROSTER,3
2019,21,0012,13690,2018 5.14,0.77,ROSTER,3
2019,21,0012,13726,2018 6.14,0.66,ROSTER,3
2019,21,0012,13265,2019 EXT,2.2,ROSTER,3
2019,21,0012,13202,2018 UFA,1.21,ROSTER,1
2019,21,0012,11783,2019 B/R,4.0,ROSTER,1
2019,21,0012,12796,2019 ERFA,0.66,ROSTER,1
2019,21,0012,11890,2019 SRFA,2.5,ROSTER,1
2019,21,0012,9828,2019 ORFAN,7.7,ROSTER,1
2019,21,0012,14101,2019 1.03,5.27,ROSTER,4
2019,21,0012,14167,2019 1.14,2.21,ROSTER,4
2019,21,0012,14171,2019 2.08,1.56,ROSTER,4
2019,21,0012,14059,2019 2.14,1.34,ROSTER,4
2019,21,0012,10703,2019 UFA,25.0,ROSTER,1
2019,21,0012,12956,2019 UFA,1.9,ROSTER,1
2019,21,0012,10770,2019 UFA,4.1,ROSTER,1
2019,21,0012,11257,2019 UFA,5.1,ROSTER,1
2019,21,0012,10642,2019 UFA,1.2,ROSTER,1
2019,21,0012,12248,2019 UFA,0.6,ROSTER,1
2019,21,0012,12713,2019 UFA,0.6,ROSTER,1
2019,21,0012,13289,2019 UFA,0.6,ROSTER,1
2019,21,0012,13710,2019 UFA,1.3,ROSTER,1
2019,21,0012,13288,2019 UFA,0.6,ROSTER,1
2019,21,0012,13781,2019 UFA,0.6,ROSTER,1
2019,21,0012,10220,2019 UFA,0.6,ROSTER,1
2019,21,0012,8958,2019 UFA,0.6,ROSTER,1
2019,21,0012,10294,2019 UFA,0.6,ROSTER,1
2019,21,0012,13218,2019 UFA,1.3,ROSTER,1
2019,21,0012,9866,2019 UFA,1.2,ROSTER,1
2019,21,0012,13257,2019 ERFA,0.73,INJURED_RESERVE,1
2019,21,0012,11327,2019 UFA,3.9,INJURED_RESERVE,1
2019,21,0012,12311,2019 UFA,1.2,INJURED_RESERVE,1
2019,21,0012,13287,2019 UFA,0.6,INJURED_RESERVE,1
2019,21,0012,14239,2019 UDFA,0.5,INJURED_RESERVE,1
2019,21,0012,13688,2018 3.04,1.43,INJURED_RESERVE,3
2019,21,0012,13696,2018 1.12,2.75,INJURED_RESERVE,3
2019,21,0013,12610,2019 EXT,8.76,ROSTER,5
2019,21,0013,12688,2016 2.01,2.4,ROSTER,1
2019,21,0013,10773,2017 B/R,15.97,ROSTER,1
2019,21,0013,13224,2017 5.01,0.73,ROSTER,2
2019,21,0013,13130,2019 EXT,16.4,ROSTER,4
2019,21,0013,10847,2018 EXT,2.62,ROSTER,2
2019,21,0013,13671,2018 3.02,1.43,ROSTER,2
2019,21,0013,9861,2018 UFA,0.66,ROSTER,1
2019,21,0013,9819,2018 UFA,4.73,ROSTER,2
2019,21,0013,6997,2019 R/F,0.6,ROSTER,2
2019,21,0013,12150,2019 NEFT2,20.16,ROSTER,1
2019,21,0013,12505,2019 ERFA,0.73,ROSTER,1
2019,21,0013,13266,2019 ERFA,0.61,ROSTER,1
2019,21,0013,12756,2019 SRFA,2.5,ROSTER,4
2019,21,0013,12717,2019 SRFA,2.5,ROSTER,2
2019,21,0013,10723,2019 ORFAN,9.0,ROSTER,2
2019,21,0013,12735,2019 ORFA3,5.0,ROSTER,4
2019,21,0013,13234,2017 3.07,1.33,ROSTER,2
2019,21,0013,13277,2017 5.02,0.73,ROSTER,2
2019,21,0013,13292,2019 UFA,1.2,ROSTER,2
2019,21,0013,9448,2019 UFA,6.0,ROSTER,2
2019,21,0013,13700,2018 4.10,0.88,ROSTER,3
2019,21,0013,12481,2019 UFA,1.3,ROSTER,1
2019,21,0013,14096,2019 5.07,0.67,ROSTER,4
2019,21,0013,14170,2019 1.08,3.17,ROSTER,4
2019,21,0013,14186,2019 4.15,0.75,ROSTER,4
2019,21,0013,14236,2019 UDFA,0.5,ROSTER,3
2019,21,0013,12075,2019 UFA,0.6,ROSTER,2
2019,21,0013,9825,2019 UFA,8.5,ROSTER,1
2019,21,0013,12753,2019 UFA,1.2,ROSTER,1
2019,21,0013,9464,2019 UFA,1.3,ROSTER,3
2019,21,0013,12760,2019 UFA,0.6,ROSTER,2
2019,21,0013,11758,2019 UFA,0.7,ROSTER,2
2019,21,0013,12506,2019 UFA,0.6,ROSTER,2
2019,21,0013,11213,2019 UFA,0.6,ROSTER,1
2019,21,0013,13505,2019 UFA,0.6,ROSTER,1
2019,21,0013,14227,2019 UFA,0.6,ROSTER,1
2019,21,0013,12657,2019 UFA,0.6,ROSTER,2
2019,21,0013,13669,2019 UFA,0.6,ROSTER,2
2019,21,0013,9319,2019 UFA,0.6,ROSTER,1
2019,21,0013,11333,2019 UFA,5.9,INJURED_RESERVE,2
2019,21,0013,13681,2018 2.05,1.98,INJURED_RESERVE,3
2019,21,0014,9099,2017 EXT,12.13,ROSTER,1
2019,21,0014,12152,Inaugural,3.33,ROSTER,1
2019,21,0014,12151,Inaugural,4.93,ROSTER,3
2019,21,0014,13163,2017 2.12,1.69,ROSTER,2
2019,21,0014,13176,2017 1.11,3.03,ROSTER,2
2019,21,0014,13193,2017 4.11,0.85,ROSTER,2
2019,21,0014,12271,2017 UFA,2.06,ROSTER,1
2019,21,0014,13205,2017 3.16,1.09,ROSTER,2
2019,21,0014,13216,2017 3.04,1.45,ROSTER,2
2019,21,0014,10768,2017 B/R,13.31,ROSTER,1
2019,21,0014,12750,2016 4.12,0.94,ROSTER,1
2019,21,0014,13226,2017 5.11,0.73,ROSTER,2
2019,21,0014,13251,2017 4.04,0.97,ROSTER,2
2019,21,0014,12718,2017 ORFA,2.42,ROSTER,1
2019,21,0014,13606,2018 1.06,4.18,ROSTER,3
2019,21,0014,13639,2018 2.06,1.87,ROSTER,3
2019,21,0014,13723,2018 3.03,1.43,ROSTER,3
2019,21,0014,12269,2018 EXT,2.64,ROSTER,2
2019,21,0014,9925,2018 SRFA,6.05,ROSTER,1
2019,21,0014,13687,2018 6.09,0.66,ROSTER,2
2019,21,0014,13709,2018 UDFA,0.55,ROSTER,1
2019,21,0014,12647,2018 UFA,3.85,ROSTER,2
2019,21,0014,13201,2017 1.12,2.9,ROSTER,2
2019,21,0014,12238,2018 B/R,3.3,ROSTER,1
2019,21,0014,12842,2019 R/F,0.6,ROSTER,2
2019,21,0014,11740,Inaugural,7.33,ROSTER,2
2019,21,0014,10292,2019 SRFA,9.2,ROSTER,1
2019,21,0014,11308,2019 FRFA,6.5,ROSTER,2
2019,21,0014,14105,2019 2.03,1.81,ROSTER,4
2019,21,0014,14208,2019 2.12,1.4,ROSTER,4
2019,21,0014,14159,2019 3.10,1.05,ROSTER,4
2019,21,0014,14216,2019 4.11,0.79,ROSTER,4
2019,21,0014,14164,2019 5.11,0.64,ROSTER,4
2019,21,0014,14214,2019 UDFA,0.5,ROSTER,3
2019,21,0014,14211,2019 UDFA,0.5,ROSTER,3
2019,21,0014,7394,2019 UFA,21.0,ROSTER,2
2019,21,0014,14258,2019 UFA,0.6,ROSTER,2
2019,21,0014,13812,2019 UFA,1.2,ROSTER,2
2019,21,0014,13750,2018 5.06,0.77,ROSTER,3
2019,21,0014,12988,2019 UFA,0.6,ROSTER,2
2019,21,0014,14140,2019 3.11,1.03,ROSTER,4
2019,21,0014,10277,2019 UFA,10.0,ROSTER,1
2019,21,0014,11399,2019 UFA,1.2,ROSTER,1
2019,21,0014,10823,2017 FRFA,3.51,ROSTER,1
2019,21,0014,14082,2019 3.02,1.23,INJURED_RESERVE,4
2019,21,0014,13693,2018 4.05,0.99,INJURED_RESERVE,3
2019,21,0015,12629,2016 2.08,1.99,ROSTER,1
2019,21,0015,12157,Inaugural,5.46,ROSTER,1
2019,21,0015,12188,Inaugural,1.46,ROSTER,1
2019,21,0015,7393,2017 EXT,6.75,ROSTER,1
2019,21,0015,10761,Inaugural,1.99,ROSTER,1
2019,21,0015,8448,2018 EXT,1.31,ROSTER,2
2019,21,0015,10779,2017 SRFA,3.39,ROSTER,1
2019,21,0015,10335,2018 SRFA,4.07,ROSTER,1
2019,21,0015,13154,2019 EXT,5.56,ROSTER,4
2019,21,0015,13592,2018 1.02,6.6,ROSTER,3
2019,21,0015,13692,2018 2.15,1.54,ROSTER,3
2019,21,0015,9330,2018 UFA,2.75,ROSTER,1
2019,21,0015,10320,2018 UFA,4.95,ROSTER,1
2019,21,0015,8930,2018 UFA,1.21,ROSTER,1
2019,21,0015,12676,2016 2.13,1.73,ROSTER,1
2019,21,0015,11267,2018 B/R,7.15,ROSTER,2
2019,21,0015,12801,2017 EXT,3.35,ROSTER,3
2019,21,0015,11951,2019 B/R,1.2,ROSTER,2
2019,21,0015,4925,2018 SRFA,18.15,ROSTER,1
2019,21,0015,11330,2019 ERFA,0.66,ROSTER,1
2019,21,0015,10815,2019 ORFAN,7.7,ROSTER,2
2019,21,0015,12171,2019 EXT,9.6,ROSTER,5
2019,21,0015,9919,2019 UFA,2.5,ROSTER,2
2019,21,0015,12734,2019 UFA,1.3,ROSTER,2
2019,21,0015,13747,2019 UFA,1.2,ROSTER,1
2019,21,0015,14086,2019 4.01,0.93,ROSTER,4
2019,21,0015,14148,2019 2.11,1.44,ROSTER,4
2019,21,0015,14177,2019 4.10,0.8,ROSTER,4
2019,21,0015,11239,2018 FRFA,3.41,ROSTER,1
2019,21,0015,11721,Inaugural,9.58,ROSTER,2
2019,21,0015,14169,2019 6.01,0.6,ROSTER,4
2019,21,0015,10793,2019 R/F,0.6,ROSTER,2
2019,21,0015,12795,2019 R/F,0.6,ROSTER,1
2019,21,0015,12270,2019 UFA,1.2,ROSTER,2
2019,21,0015,13920,2019 UFA,0.6,ROSTER,2
2019,21,0015,13108,2019 UFA,1.2,ROSTER,2
2019,21,0015,12226,2019 UFA,0.6,ROSTER,2
2019,21,0015,7422,2019 UFA,1.2,ROSTER,2
2019,21,0015,11381,2019 UFA,1.1,ROSTER,2
2019,21,0015,10432,2018 UFA,1.32,ROSTER,1
2019,21,0015,11292,Inaugural,1.73,ROSTER,1
2019,21,0015,12844,2019 UFA,1.3,ROSTER,1
2019,21,0015,10808,2019 UFA,1.2,ROSTER,2
2019,21,0015,12627,2019 UFA,0.6,ROSTER,2
2019,21,0015,11351,2018 UFA,1.32,INJURED_RESERVE,2
2019,21,0015,14185,2019 4.02,0.91,INJURED_RESERVE,4
2019,21,0015,11672,2017 SRFA,2.66,INJURED_RESERVE,1
2019,21,0015,9064,2019 UFA,7.5,INJURED_RESERVE,1
2019,21,0016,13199,2017 2.02,2.3,ROSTER,2
2019,21,0016,12225,Inaugural,3.47,ROSTER,1
2019,21,0016,13208,2017 2.13,1.69,ROSTER,2
2019,21,0016,10749,2018 FRFA,7.92,ROSTER,2
2019,21,0016,13590,2018 1.11,2.97,ROSTER,3
2019,21,0016,13629,2018 1.16,2.31,ROSTER,3
2019,21,0016,13707,2018 3.14,1.1,ROSTER,3
2019,21,0016,11274,2018 UFA,1.87,ROSTER,1
2019,21,0016,12176,2018 UFA,1.43,ROSTER,2
2019,21,0016,12768,2018 EXT,1.96,ROSTER,2
2019,21,0016,13129,2017 1.01,7.62,ROSTER,2
2019,21,0016,7578,2019 ERFA,0.73,ROSTER,1
2019,21,0016,10554,2019 ERFA,0.73,ROSTER,1
2019,21,0016,11674,2019 EXT,12.92,ROSTER,3
2019,21,0016,9474,2019 SRFA,2.5,ROSTER,2
2019,21,0016,10816,2019 ORFAN,6.0,ROSTER,1
2019,21,0016,10973,2019 UFA,1.3,ROSTER,1
2019,21,0016,10275,2019 UFA,0.6,ROSTER,1
2019,21,0016,11660,2019 UFA,18.0,ROSTER,1
2019,21,0016,13253,2017 UFA,0.73,ROSTER,1
2019,21,0016,14071,2019 1.07,3.43,ROSTER,4
2019,21,0016,14123,2019 UDFA,0.5,ROSTER,3
2019,21,0016,14151,2019 2.07,1.6,ROSTER,4
2019,21,0016,14178,2019 5.04,0.7,ROSTER,4
2019,21,0016,14143,2019 UDFA,0.5,ROSTER,3
2019,21,0016,12212,2019 UFA,0.6,ROSTER,2
2019,21,0016,8713,2019 UFA,1.2,ROSTER,1
2019,21,0016,11801,2018 UFA,1.21,ROSTER,1
2019,21,0016,12316,2019 UFA,0.6,ROSTER,2
2019,21,0016,14226,2019 UFA,0.6,ROSTER,2
2019,21,0016,11814,2019 UFA,0.6,ROSTER,1
2019,21,0016,9831,2019 B/R,6.0,ROSTER,1
2019,21,0016,12234,2019 UFA,1.3,ROSTER,2
2019,21,0016,13642,2019 UFA,1.4,ROSTER,2
2019,21,0016,12667,2019 UFA,0.6,ROSTER,2
2019,21,0016,12229,2019 UFA,1.2,ROSTER,2
2019,21,0016,13258,2019 UFA,0.6,ROSTER,2
2019,21,0016,14093,2019 6.05,0.59,ROSTER,4
2019,21,0016,13620,2018 UFA,1.21,ROSTER,1
2019,21,0016,11802,2019 UFA,0.6,ROSTER,1
2019,21,0016,9823,2019 UFA,0.6,ROSTER,1
2019,21,0016,12154,2019 UFA,1.2,ROSTER,2
2019,21,0016,8944,2019 UFA,1.2,ROSTER,2
2019,21,0016,12437,2019 UFA,0.6,ROSTER,2
2019,21,0016,13848,2019 UFA,0.6,ROSTER,1
2019,21,0016,7813,2017 EXT,7.18,INJURED_RESERVE,1
2019,21,0016,14106,2019 2.10,1.47,INJURED_RESERVE,4
2019,21,0016,14242,2019 UFA,1.2,INJURED_RESERVE,2
2019,21,0016,12233,Inaugural,7.05,INJURED_RESERVE,2
2019,21,0016,13768,2018 UFA,0.66,INJURED_RESERVE,1
2019,21,0016,10772,Inaugural,4.8,TAXI_SQUAD,1
2019,21,0017,12652,2016 1.06,4.52,ROSTER,1
2019,21,0017,11228,2018 EXT,2.83,ROSTER,2
2019,21,0017,11283,Inaugural,2.79,ROSTER,1
2019,21,0017,11349,2017 UFA,5.93,ROSTER,2
2019,21,0017,13306,2018 UFA,1.21,ROSTER,1
2019,21,0017,13697,2018 1.14,2.53,ROSTER,3
2019,21,0017,12150,Inaugural,20.1,ROSTER,1
2019,21,0017,9308,2019 ERFA,0.73,ROSTER,1
2019,21,0017,10763,2019 ERFA,0.73,ROSTER,1
2019,21,0017,11247,2019 FRFA,5.6,ROSTER,3
2019,21,0017,13715,2018 4.04,0.99,ROSTER,3
2019,21,0017,9904,2019 ORFAN,8.8,ROSTER,1
2019,21,0017,10816,2019 ORFAN,6.2,ROSTER,1
2019,21,0017,14207,2019 4.02,0.91,ROSTER,4
2019,21,0017,12505,2019 UFA,1.4,ROSTER,2
2019,21,0017,11222,2019 EXT,7.65,ROSTER,4
2019,21,0017,11244,2019 EXT,6.23,ROSTER,3
2019,21,0017,10973,2019 UFA,1.2,ROSTER,2
2019,21,0017,14071,2019 1.15,2.12,ROSTER,4
2019,21,0017,14085,2019 UDFA,0.5,ROSTER,3
2019,21,0017,12718,2019 ERFA,0.66,ROSTER,1
2019,21,0017,12275,2019 UFA,1.2,ROSTER,2
2019,21,0017,12447,2019 UFA,1.2,ROSTER,2
2019,21,0017,14260,2019 UFA,1.2,ROSTER,2
2019,21,0017,10269,2018 UFA,1.21,ROSTER,1
2019,21,0017,12779,2019 UFA,1.2,ROSTER,1
2019,21,0017,13250,2019 UFA,1.2,ROSTER,1
2019,21,0017,11299,2019 UFA,1.2,ROSTER,2
2019,21,0017,14256,2019 UFA,0.6,ROSTER,1
2019,21,0017,12740,2019 UFA,0.6,ROSTER,2
2019,21,0017,13980,2019 UFA,1.2,ROSTER,2
2019,21,0017,14247,2019 UFA,1.2,ROSTER,2
2019,21,0017,11250,2019 UFA,1.2,ROSTER,2
2019,21,0017,11412,2019 UFA,0.6,ROSTER,2
2019,21,0017,12778,2019 UFA,0.6,ROSTER,2
2019,21,0017,7826,2019 UFA,1.2,ROSTER,2
2019,21,0017,13615,2019 UFA,1.2,ROSTER,2
2019,21,0017,14072,2019 UFA,1.2,ROSTER,2
2019,21,0017,14618,2019 UFA,1.3,ROSTER,1
2019,21,0017,11735,2019 UFA,0.6,ROSTER,2
2019,21,0017,12913,2019 UFA,1.2,ROSTER,2
2019,21,0017,11791,2019 UFA,1.2,ROSTER,2
2019,21,0017,12443,2019 UFA,0.6,ROSTER,2
2019,21,0017,13461,2019 UFA,1.2,ROSTER,2
2019,21,0017,13377,2019 UFA,0.6,ROSTER,2
2019,21,0017,13215,2017 1.16,2.42,INJURED_RESERVE,2
2019,21,0017,7401,2018 EXT,6.23,INJURED_RESERVE,1
2019,21,0017,14185,2019 UFA,1.2,INJURED_RESERVE,2
2019,21,0017,10273,2019 UFA,4.1,INJURED_RESERVE,2
2019,21,0017,10708,2019 UFA,0.6,INJURED_RESERVE,2
2019,21,0017,9966,2019 UFA,1.2,INJURED_RESERVE,2
2019,21,0017,13696,2018 1.07,3.85,INJURED_RESERVE,3
2019,21,0017,13595,2018 3.14,1.1,INJURED_RESERVE,3
2019,21,0018,12610,2016 1.09,3.6,ROSTER,1
2019,21,0018,12151,Inaugural,6.52,ROSTER,3
2019,21,0018,10261,2019 EXT,7.13,ROSTER,3
2019,21,0018,11680,Inaugural,12.91,ROSTER,1
2019,21,0018,11227,2017 FRFA,3.51,ROSTER,1
2019,21,0018,11721,Inaugural,8.92,ROSTER,2
2019,21,0018,13364,2018 EXT,1.69,ROSTER,3
2019,21,0018,11720,2018 FRFA,3.41,ROSTER,2
2019,21,0018,10220,2018 SRFA,2.53,ROSTER,1
2019,21,0018,12181,2018 ORFA,7.26,ROSTER,2
2019,21,0018,12248,2018 UFA,1.32,ROSTER,2
2019,21,0018,11280,2018 UFA,2.31,ROSTER,2
2019,21,0018,9425,2018 UFA,1.32,ROSTER,1
2019,21,0018,12826,2018 UFA,1.21,ROSTER,1
2019,21,0018,12753,2018 UFA,0.66,ROSTER,1
2019,21,0018,12154,2017 EXT,2.4,ROSTER,1
2019,21,0018,13201,2017 2.05,2.06,ROSTER,2
2019,21,0018,13202,2017 UFA,1.69,ROSTER,1
2019,21,0018,12910,2019 R/F,0.6,ROSTER,2
2019,21,0018,13767,2019 R/F,0.6,ROSTER,2
2019,21,0018,8721,2019 R/F,0.6,ROSTER,2
2019,21,0018,10294,2019 R/F,0.6,ROSTER,2
2019,21,0018,10696,2019 R/F,0.6,ROSTER,2
2019,21,0018,13303,2019 ERFA,0.73,ROSTER,1
2019,21,0018,13848,2019 ERFA,0.66,ROSTER,1
2019,21,0018,9826,2019 SRFA,2.5,ROSTER,3
2019,21,0018,14171,2019 2.14,1.34,ROSTER,4
2019,21,0018,14225,2019 6.12,0.57,ROSTER,3
2019,21,0018,14294,2019 UDFA,0.5,ROSTER,1
2019,21,0018,10849,2019 UFA,1.2,ROSTER,2
2019,21,0018,11783,2019 UFA,3.6,ROSTER,2
2019,21,0018,12252,2019 UFA,1.2,ROSTER,2
2019,21,0018,10280,2019 UFA,1.6,ROSTER,2
2019,21,0018,11363,2019 UFA,1.2,ROSTER,2
2019,21,0018,9846,2018 UFA,0.66,ROSTER,1
2019,21,0018,14097,2019 6.01,0.6,ROSTER,4
2019,21,0018,13332,2019 UFA,1.2,ROSTER,2
2019,21,0018,12715,2016 5.10,0.8,ROSTER,1
2019,21,0018,9706,2019 UFA,2.0,ROSTER,1
2019,21,0018,11337,2019 UFA,1.3,ROSTER,1
2019,21,0018,12246,2019 R/F,0.6,ROSTER,2
2019,21,0018,10699,2019 FRFA,3.3,ROSTER,3
2019,21,0018,13241,2019 UFA,0.6,ROSTER,1
2019,21,0018,7911,2019 UFA,0.6,ROSTER,1
2019,21,0018,13268,2018 UFA,0.66,INJURED_RESERVE,1
2019,21,0018,11333,2019 UFA,9.2,INJURED_RESERVE,3
2019,21,0018,11765,2018 UFA,1.32,INJURED_RESERVE,2
2019,21,0018,13763,2018 UFA,1.32,INJURED_RESERVE,1
2019,21,0018,12378,2019 UFA,1.2,INJURED_RESERVE,2
2019,21,0019,13130,2017 1.02,6.78,ROSTER,2
2019,21,0019,12626,2018 EXT,5.5,ROSTER,2
2019,21,0019,10815,Inaugural,6.0,ROSTER,1
2019,21,0019,10847,2018 FRFA,3.41,ROSTER,2
2019,21,0019,5848,2018 SRFA,21.01,ROSTER,1
2019,21,0019,13699,2018 2.01,2.2,ROSTER,3
2019,21,0019,13713,2018 2.04,1.98,ROSTER,3
2019,21,0019,13232,2017 UFA,0.73,ROSTER,1
2019,21,0019,12274,2018 UFA,1.65,ROSTER,2
2019,21,0019,13740,2018 4.14,0.88,ROSTER,3
2019,21,0019,13707,2018 3.13,1.1,ROSTER,3
2019,21,0019,11711,2018 UFA,1.32,ROSTER,2
2019,21,0019,13614,2018 UFA,3.74,ROSTER,2
2019,21,0019,13793,2018 UFA,1.43,ROSTER,1
2019,21,0019,13850,2018 UFA,1.32,ROSTER,1
2019,21,0019,12795,2018 UFA,0.66,ROSTER,1
